EVENT,BOUT,ROUND,TIME,FIGHTER_1,FIGHTER_2,Total_Rounds_Format,Main_round_time_Format,Num_overtime_rounds_Format,Overtime_round_time_Format,gender,is_title_bout,weight_class,fighter_1_result,fighter_2_result,method_label,weightclass_numeric,DATE,LOCATION,total_time_seconds
ufc 141: lesnar vs overeem,dong hyun kim vs. sean pierson,3,300,dong hyun kim,sean pierson,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,2,5,2011-12-30,"las vegas, nevada, usa",900.0
ufc 141: lesnar vs overeem,jacob volkmann vs. efrain escudero,3,300,jacob volkmann,efrain escudero,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,2,4,2011-12-30,"las vegas, nevada, usa",900.0
ufc 141: lesnar vs overeem,manvel gamburyan vs. diego nunes,3,300,manvel gamburyan,diego nunes,3.0,5.0,0.0,0.0,0,0,featherweight,0,1,2,3,2011-12-30,"las vegas, nevada, usa",900.0
ufc 140: jones vs machida,jon jones vs. lyoto machida,2,266,jon jones,lyoto machida,5.0,5.0,0.0,0.0,0,1,light heavyweight,1,0,1,7,2011-12-10,"toronto, ontario, canada",566.0
ufc 140: jones vs machida,frank mir vs. antonio rodrigo nogueira,1,218,frank mir,antonio rodrigo nogueira,3.0,5.0,0.0,0.0,0,0,heavyweight,1,0,1,8,2011-12-10,"toronto, ontario, canada",218.0
ufc 140: jones vs machida,tito ortiz vs. rogerio nogueira,1,195,tito ortiz,rogerio nogueira,3.0,5.0,0.0,0.0,0,0,light heavyweight,0,1,0,7,2011-12-10,"toronto, ontario, canada",195.0
ufc 140: jones vs machida,claude patrick vs. brian ebersole,3,300,claude patrick,brian ebersole,3.0,5.0,0.0,0.0,0,0,welterweight,0,1,2,5,2011-12-10,"toronto, ontario, canada",900.0
ufc 140: jones vs machida,mark hominick vs. chan sung jung,1,7,mark hominick,chan sung jung,3.0,5.0,0.0,0.0,0,0,featherweight,0,1,0,3,2011-12-10,"toronto, ontario, canada",7.0
ufc 140: jones vs machida,krzysztof soszynski vs. igor pokrajac,1,35,krzysztof soszynski,igor pokrajac,3.0,5.0,0.0,0.0,0,0,light heavyweight,0,1,0,7,2011-12-10,"toronto, ontario, canada",35.0
ufc 140: jones vs machida,jared hamman vs. constantinos philippou,1,191,jared hamman,constantinos philippou,3.0,5.0,0.0,0.0,0,0,middleweight,0,1,0,6,2011-12-10,"toronto, ontario, canada",191.0
ufc 140: jones vs machida,john makdessi vs. dennis hallman,1,178,john makdessi,dennis hallman,3.0,5.0,0.0,0.0,0,0,lightweight,0,1,1,4,2011-12-10,"toronto, ontario, canada",178.0
ufc 140: jones vs machida,walel watson vs. yves jabouin,3,300,walel watson,yves jabouin,3.0,5.0,0.0,0.0,0,0,bantamweight,0,1,2,2,2011-12-10,"toronto, ontario, canada",900.0
ufc 140: jones vs machida,mark bocek vs. nik lentz,3,300,mark bocek,nik lentz,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,2,4,2011-12-10,"toronto, ontario, canada",900.0
ufc 140: jones vs machida,rich attonito vs. jake hecht,2,70,rich attonito,jake hecht,3.0,5.0,0.0,0.0,0,0,welterweight,0,1,0,5,2011-12-10,"toronto, ontario, canada",370.0
ufc 140: jones vs machida,mitch clarke vs. john cholish,2,276,mitch clarke,john cholish,3.0,5.0,0.0,0.0,0,0,lightweight,0,1,0,4,2011-12-10,"toronto, ontario, canada",576.0
the ultimate fighter: team bisping vs team miller finale,michael bisping vs. jason miller,3,214,michael bisping,jason miller,5.0,5.0,0.0,0.0,0,0,middleweight,1,0,0,6,2011-12-03,"las vegas, nevada, usa",814.0
the ultimate fighter: team bisping vs team miller finale,diego brandao vs. dennis bermudez,1,291,diego brandao,dennis bermudez,3.0,5.0,0.0,0.0,0,1,featherweight,1,0,1,3,2011-12-03,"las vegas, nevada, usa",291.0
the ultimate fighter: team bisping vs team miller finale,tj dillashaw vs. john dodson,1,114,tj dillashaw,john dodson,3.0,5.0,0.0,0.0,0,1,bantamweight,0,1,0,2,2011-12-03,"las vegas, nevada, usa",114.0
the ultimate fighter: team bisping vs team miller finale,tony ferguson vs. yves edwards,3,300,tony ferguson,yves edwards,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,2,4,2011-12-03,"las vegas, nevada, usa",900.0
the ultimate fighter: team bisping vs team miller finale,louis gaudinot vs. johnny bedford,3,118,louis gaudinot,johnny bedford,3.0,5.0,0.0,0.0,0,0,bantamweight,0,1,0,2,2011-12-03,"las vegas, nevada, usa",718.0
the ultimate fighter: team bisping vs team miller finale,marcus brimage vs. stephen bass,3,300,marcus brimage,stephen bass,3.0,5.0,0.0,0.0,0,0,featherweight,1,0,2,3,2011-12-03,"las vegas, nevada, usa",900.0
the ultimate fighter: team bisping vs team miller finale,dustin pague vs. john albert,1,69,dustin pague,john albert,3.0,5.0,0.0,0.0,0,0,bantamweight,0,1,0,2,2011-12-03,"las vegas, nevada, usa",69.0
the ultimate fighter: team bisping vs team miller finale,roland delorme vs. josh ferguson,3,22,roland delorme,josh ferguson,3.0,5.0,0.0,0.0,0,0,bantamweight,1,0,1,2,2011-12-03,"las vegas, nevada, usa",622.0
the ultimate fighter: team bisping vs team miller finale,steven siler vs. josh clopton,3,300,steven siler,josh clopton,3.0,5.0,0.0,0.0,0,0,featherweight,1,0,2,3,2011-12-03,"las vegas, nevada, usa",900.0
the ultimate fighter: team bisping vs team miller finale,bryan caraway vs. dustin neace,2,218,bryan caraway,dustin neace,3.0,5.0,0.0,0.0,0,0,featherweight,1,0,1,3,2011-12-03,"las vegas, nevada, usa",518.0
ufc 139: shogun vs henderson,mauricio rua vs. dan henderson,5,300,mauricio rua,dan henderson,5.0,5.0,0.0,0.0,0,0,light heavyweight,0,1,2,7,2011-11-19,"san jose, california, usa",1500.0
ufc 139: shogun vs henderson,wanderlei silva vs. cung le,2,289,wanderlei silva,cung le,3.0,5.0,0.0,0.0,0,0,middleweight,1,0,0,6,2011-11-19,"san jose, california, usa",589.0
ufc 139: shogun vs henderson,urijah faber vs. brian bowles,2,87,urijah faber,brian bowles,3.0,5.0,0.0,0.0,0,0,bantamweight,1,0,1,2,2011-11-19,"san jose, california, usa",387.0
ufc 139: shogun vs henderson,rick story vs. martin kampmann,3,300,rick story,martin kampmann,3.0,5.0,0.0,0.0,0,0,welterweight,0,1,2,5,2011-11-19,"san jose, california, usa",900.0
ufc 139: shogun vs henderson,stephan bonnar vs. kyle kingsbury,3,300,stephan bonnar,kyle kingsbury,3.0,5.0,0.0,0.0,0,0,light heavyweight,1,0,2,7,2011-11-19,"san jose, california, usa",900.0
ufc 139: shogun vs henderson,ryan bader vs. jason brilz,1,77,ryan bader,jason brilz,3.0,5.0,0.0,0.0,0,0,light heavyweight,1,0,0,7,2011-11-19,"san jose, california, usa",77.0
ufc 139: shogun vs henderson,michael mcdonald vs. alex soto,1,56,michael mcdonald,alex soto,3.0,5.0,0.0,0.0,0,0,bantamweight,1,0,0,2,2011-11-19,"san jose, california, usa",56.0
ufc 139: shogun vs henderson,tom lawlor vs. chris weidman,1,127,tom lawlor,chris weidman,3.0,5.0,0.0,0.0,0,0,middleweight,0,1,1,6,2011-11-19,"san jose, california, usa",127.0
ufc 139: shogun vs henderson,gleison tibau vs. rafael dos anjos,3,300,gleison tibau,rafael dos anjos,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,2,4,2011-11-19,"san jose, california, usa",900.0
ufc 139: shogun vs henderson,miguel torres vs. nick pace,3,300,miguel torres,nick pace,3.0,5.0,0.0,0.0,0,0,bantamweight,1,0,2,2,2011-11-19,"san jose, california, usa",900.0
ufc 139: shogun vs henderson,matt brown vs. seth baczynski,2,42,matt brown,seth baczynski,3.0,5.0,0.0,0.0,0,0,welterweight,0,1,1,5,2011-11-19,"san jose, california, usa",342.0
ufc 139: shogun vs henderson,danny castillo vs. shamar bailey,1,292,danny castillo,shamar bailey,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,0,4,2011-11-19,"san jose, california, usa",292.0
ufc on fox: velasquez vs dos santos,cain velasquez vs. junior dos santos,1,64,cain velasquez,junior dos santos,5.0,5.0,0.0,0.0,0,1,heavyweight,0,1,0,8,2011-11-12,"anaheim, california, usa",64.0
ufc on fox: velasquez vs dos santos,clay guida vs. benson henderson,3,300,clay guida,benson henderson,3.0,5.0,0.0,0.0,0,0,lightweight,0,1,2,4,2011-11-12,"anaheim, california, usa",900.0
ufc on fox: velasquez vs dos santos,dustin poirier vs. pablo garza,2,92,dustin poirier,pablo garza,3.0,5.0,0.0,0.0,0,0,featherweight,1,0,1,3,2011-11-12,"anaheim, california, usa",392.0
ufc on fox: velasquez vs dos santos,cub swanson vs. ricardo lamas,2,136,cub swanson,ricardo lamas,3.0,5.0,0.0,0.0,0,0,featherweight,0,1,1,3,2011-11-12,"anaheim, california, usa",436.0
ufc on fox: velasquez vs dos santos,damarques johnson vs. clay harvison,1,94,damarques johnson,clay harvison,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,0,5,2011-11-12,"anaheim, california, usa",94.0
ufc on fox: velasquez vs dos santos,norifumi yamamoto vs. darren uyenoyama,3,300,norifumi yamamoto,darren uyenoyama,3.0,5.0,0.0,0.0,0,0,bantamweight,0,1,2,2,2011-11-12,"anaheim, california, usa",900.0
ufc on fox: velasquez vs dos santos,mackens semerzier vs. robert peralta,3,114,mackens semerzier,robert peralta,3.0,5.0,0.0,0.0,0,0,featherweight,3,3,4,3,2011-11-12,"anaheim, california, usa",714.0
ufc on fox: velasquez vs dos santos,alex caceres vs. cole escovedo,3,300,alex caceres,cole escovedo,3.0,5.0,0.0,0.0,0,0,bantamweight,1,0,2,2,2011-11-12,"anaheim, california, usa",900.0
ufc on fox: velasquez vs dos santos,mike pierce vs. paul bradley,3,300,mike pierce,paul bradley,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,2,5,2011-11-12,"anaheim, california, usa",900.0
ufc on fox: velasquez vs dos santos,aaron rosa vs. matt lucas,3,300,aaron rosa,matt lucas,3.0,5.0,0.0,0.0,0,0,light heavyweight,1,0,2,7,2011-11-12,"anaheim, california, usa",900.0
ufc 138: leben vs munoz,chris leben vs. mark munoz,2,300,chris leben,mark munoz,5.0,5.0,0.0,0.0,0,0,middleweight,0,1,0,6,2011-11-05,"birmingham, england, united kingdom",600.0
ufc 138: leben vs munoz,brad pickett vs. renan barao,1,249,brad pickett,renan barao,3.0,5.0,0.0,0.0,0,0,bantamweight,0,1,1,2,2011-11-05,"birmingham, england, united kingdom",249.0
ufc 138: leben vs munoz,thiago alves vs. papy abedi,1,212,thiago alves,papy abedi,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,1,5,2011-11-05,"birmingham, england, united kingdom",212.0
ufc 138: leben vs munoz,cyrille diabate vs. anthony perosh,2,189,cyrille diabate,anthony perosh,3.0,5.0,0.0,0.0,0,0,light heavyweight,0,1,1,7,2011-11-05,"birmingham, england, united kingdom",489.0
ufc 138: leben vs munoz,terry etim vs. edward faaloloto,1,17,terry etim,edward faaloloto,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,1,4,2011-11-05,"birmingham, england, united kingdom",17.0
ufc 138: leben vs munoz,john maguire vs. justin edwards,3,300,john maguire,justin edwards,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,2,5,2011-11-05,"birmingham, england, united kingdom",900.0
ufc 138: leben vs munoz,rob broughton vs. philip de fries,3,300,rob broughton,philip de fries,3.0,5.0,0.0,0.0,0,0,heavyweight,0,1,2,8,2011-11-05,"birmingham, england, united kingdom",900.0
ufc 138: leben vs munoz,michihiro omigawa vs. jason young,3,300,michihiro omigawa,jason young,3.0,5.0,0.0,0.0,0,0,featherweight,1,0,2,3,2011-11-05,"birmingham, england, united kingdom",900.0
ufc 138: leben vs munoz,chris cope vs. che mills,1,40,chris cope,che mills,3.0,5.0,0.0,0.0,0,0,welterweight,0,1,0,5,2011-11-05,"birmingham, england, united kingdom",40.0
ufc 138: leben vs munoz,chris cariaso vs. vaughan lee,3,300,chris cariaso,vaughan lee,3.0,5.0,0.0,0.0,0,0,bantamweight,1,0,2,2,2011-11-05,"birmingham, england, united kingdom",900.0
ufc 137: penn vs diaz,bj penn vs. nick diaz,3,300,bj penn,nick diaz,3.0,5.0,0.0,0.0,0,0,welterweight,0,1,2,5,2011-10-29,"las vegas, nevada, usa",900.0
ufc 137: penn vs diaz,cheick kongo vs. matt mitrione,3,300,cheick kongo,matt mitrione,3.0,5.0,0.0,0.0,0,0,heavyweight,1,0,2,8,2011-10-29,"las vegas, nevada, usa",900.0
ufc 137: penn vs diaz,mirko filipovic vs. roy nelson,3,90,mirko filipovic,roy nelson,3.0,5.0,0.0,0.0,0,0,heavyweight,0,1,0,8,2011-10-29,"las vegas, nevada, usa",690.0
ufc 137: penn vs diaz,scott jorgensen vs. jeff curran,3,300,scott jorgensen,jeff curran,3.0,5.0,0.0,0.0,0,0,bantamweight,1,0,2,2,2011-10-29,"las vegas, nevada, usa",900.0
ufc 137: penn vs diaz,hatsu hioki vs. george roop,3,300,hatsu hioki,george roop,3.0,5.0,0.0,0.0,0,0,featherweight,1,0,2,3,2011-10-29,"las vegas, nevada, usa",900.0
ufc 137: penn vs diaz,dennis siver vs. donald cerrone,1,142,dennis siver,donald cerrone,3.0,5.0,0.0,0.0,0,0,lightweight,0,1,1,4,2011-10-29,"las vegas, nevada, usa",142.0
ufc 137: penn vs diaz,tyson griffin vs. bart palaszewski,1,165,tyson griffin,bart palaszewski,3.0,5.0,0.0,0.0,0,0,featherweight,0,1,0,3,2011-10-29,"las vegas, nevada, usa",165.0
ufc 137: penn vs diaz,brandon vera vs. eliot marshall,3,300,brandon vera,eliot marshall,3.0,5.0,0.0,0.0,0,0,light heavyweight,1,0,2,7,2011-10-29,"las vegas, nevada, usa",900.0
ufc 137: penn vs diaz,ramsey nijem vs. danny downes,3,300,ramsey nijem,danny downes,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,2,4,2011-10-29,"las vegas, nevada, usa",900.0
ufc 137: penn vs diaz,chris camozzi vs. francis carmont,3,300,chris camozzi,francis carmont,3.0,5.0,0.0,0.0,0,0,middleweight,0,1,2,6,2011-10-29,"las vegas, nevada, usa",900.0
ufc 137: penn vs diaz,dustin jacoby vs. clifford starks,3,300,dustin jacoby,clifford starks,3.0,5.0,0.0,0.0,0,0,middleweight,0,1,2,6,2011-10-29,"las vegas, nevada, usa",900.0
ufc 136: edgar vs maynard 3,frankie edgar vs. gray maynard,4,234,frankie edgar,gray maynard,5.0,5.0,0.0,0.0,0,1,lightweight,1,0,0,4,2011-10-08,"houston, texas, usa",1134.0
ufc 136: edgar vs maynard 3,jose aldo vs. kenny florian,5,300,jose aldo,kenny florian,5.0,5.0,0.0,0.0,0,1,featherweight,1,0,2,3,2011-10-08,"houston, texas, usa",1500.0
ufc 136: edgar vs maynard 3,chael sonnen vs. brian stann,2,231,chael sonnen,brian stann,3.0,5.0,0.0,0.0,0,0,middleweight,1,0,1,6,2011-10-08,"houston, texas, usa",531.0
ufc 136: edgar vs maynard 3,leonard garcia vs. nam phan,3,300,leonard garcia,nam phan,3.0,5.0,0.0,0.0,0,0,featherweight,0,1,2,3,2011-10-08,"houston, texas, usa",900.0
ufc 136: edgar vs maynard 3,melvin guillard vs. joe lauzon,1,47,melvin guillard,joe lauzon,3.0,5.0,0.0,0.0,0,0,lightweight,0,1,1,4,2011-10-08,"houston, texas, usa",47.0
ufc 136: edgar vs maynard 3,demian maia vs. jorge santiago,3,300,demian maia,jorge santiago,3.0,5.0,0.0,0.0,0,0,middleweight,1,0,2,6,2011-10-08,"houston, texas, usa",900.0
ufc 136: edgar vs maynard 3,anthony pettis vs. jeremy stephens,3,300,anthony pettis,jeremy stephens,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,2,4,2011-10-08,"houston, texas, usa",900.0
ufc 136: edgar vs maynard 3,joey beltran vs. stipe miocic,3,300,joey beltran,stipe miocic,3.0,5.0,0.0,0.0,0,0,heavyweight,0,1,2,8,2011-10-08,"houston, texas, usa",900.0
ufc 136: edgar vs maynard 3,zhang tiequan vs. darren elkins,3,300,zhang tiequan,darren elkins,3.0,5.0,0.0,0.0,0,0,featherweight,0,1,2,3,2011-10-08,"houston, texas, usa",900.0
ufc 136: edgar vs maynard 3,aaron simpson vs. eric schafer,3,300,aaron simpson,eric schafer,3.0,5.0,0.0,0.0,0,0,middleweight,1,0,2,6,2011-10-08,"houston, texas, usa",900.0
ufc 136: edgar vs maynard 3,steve cantwell vs. mike massenzio,3,300,steve cantwell,mike massenzio,3.0,5.0,0.0,0.0,0,0,middleweight,0,1,2,6,2011-10-08,"houston, texas, usa",900.0
ufc live: cruz vs johnson,dominick cruz vs. demetrious johnson,5,300,dominick cruz,demetrious johnson,5.0,5.0,0.0,0.0,0,1,bantamweight,1,0,2,2,2011-10-01,"washington, dc, usa",1500.0
ufc live: cruz vs johnson,pat barry vs. stefan struve,2,202,pat barry,stefan struve,3.0,5.0,0.0,0.0,0,0,heavyweight,0,1,1,8,2011-10-01,"washington, dc, usa",502.0
ufc live: cruz vs johnson,anthony johnson vs. charlie brenneman,1,169,anthony johnson,charlie brenneman,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,0,5,2011-10-01,"washington, dc, usa",169.0
ufc live: cruz vs johnson,matt wiman vs. mac danzig,3,300,matt wiman,mac danzig,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,2,4,2011-10-01,"washington, dc, usa",900.0
ufc live: cruz vs johnson,yves edwards vs. rafaello oliveira,2,164,yves edwards,rafaello oliveira,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,0,4,2011-10-01,"washington, dc, usa",464.0
ufc live: cruz vs johnson,michael johnson vs. paul sass,1,180,michael johnson,paul sass,3.0,5.0,0.0,0.0,0,0,lightweight,0,1,1,4,2011-10-01,"washington, dc, usa",180.0
ufc live: cruz vs johnson,mike easton vs. byron bloodworth,2,292,mike easton,byron bloodworth,3.0,5.0,0.0,0.0,0,0,bantamweight,1,0,0,2,2011-10-01,"washington, dc, usa",592.0
ufc live: cruz vs johnson,shane roller vs. tj grant,3,132,shane roller,tj grant,3.0,5.0,0.0,0.0,0,0,lightweight,0,1,1,4,2011-10-01,"washington, dc, usa",732.0
ufc live: cruz vs johnson,josh neer vs. keith wisniewski,2,300,josh neer,keith wisniewski,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,0,5,2011-10-01,"washington, dc, usa",600.0
ufc live: cruz vs johnson,walel watson vs. joseph sandoval,1,77,walel watson,joseph sandoval,3.0,5.0,0.0,0.0,0,0,bantamweight,1,0,0,2,2011-10-01,"washington, dc, usa",77.0
ufc 135: jones vs rampage,jon jones vs. quinton jackson,4,74,jon jones,quinton jackson,5.0,5.0,0.0,0.0,0,1,light heavyweight,1,0,1,7,2011-09-24,"denver, colorado, usa",974.0
ufc 135: jones vs rampage,matt hughes vs. josh koscheck,1,299,matt hughes,josh koscheck,3.0,5.0,0.0,0.0,0,0,welterweight,0,1,0,5,2011-09-24,"denver, colorado, usa",299.0
ufc 135: jones vs rampage,ben rothwell vs. mark hunt,3,300,ben rothwell,mark hunt,3.0,5.0,0.0,0.0,0,0,heavyweight,0,1,2,8,2011-09-24,"denver, colorado, usa",900.0
ufc 135: jones vs rampage,travis browne vs. rob broughton,3,300,travis browne,rob broughton,3.0,5.0,0.0,0.0,0,0,heavyweight,1,0,2,8,2011-09-24,"denver, colorado, usa",900.0
ufc 135: jones vs rampage,nate diaz vs. takanori gomi,1,267,nate diaz,takanori gomi,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,1,4,2011-09-24,"denver, colorado, usa",267.0
ufc 135: jones vs rampage,tony ferguson vs. aaron riley,1,300,tony ferguson,aaron riley,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,0,4,2011-09-24,"denver, colorado, usa",300.0
ufc 135: jones vs rampage,nick ring vs. tim boetsch,3,300,nick ring,tim boetsch,3.0,5.0,0.0,0.0,0,0,middleweight,0,1,2,6,2011-09-24,"denver, colorado, usa",900.0
ufc 135: jones vs rampage,junior assuncao vs. eddie yagin,3,300,junior assuncao,eddie yagin,3.0,5.0,0.0,0.0,0,0,featherweight,1,0,2,3,2011-09-24,"denver, colorado, usa",900.0
ufc 135: jones vs rampage,takeya mizugaki vs. cole escovedo,2,270,takeya mizugaki,cole escovedo,3.0,5.0,0.0,0.0,0,0,bantamweight,1,0,0,2,2011-09-24,"denver, colorado, usa",570.0
ufc 135: jones vs rampage,james te huna vs. ricardo romero,1,47,james te huna,ricardo romero,3.0,5.0,0.0,0.0,0,0,light heavyweight,1,0,0,7,2011-09-24,"denver, colorado, usa",47.0
ufc fight night: shields vs ellenberger,jake shields vs. jake ellenberger,1,53,jake shields,jake ellenberger,3.0,5.0,0.0,0.0,0,0,welterweight,0,1,0,5,2011-09-17,"new orleans, louisiana, usa",53.0
ufc fight night: shields vs ellenberger,court mcgee vs. dongi yang,3,300,court mcgee,dongi yang,3.0,5.0,0.0,0.0,0,0,middleweight,1,0,2,6,2011-09-17,"new orleans, louisiana, usa",900.0
ufc fight night: shields vs ellenberger,jonathan brookins vs. erik koch,3,300,jonathan brookins,erik koch,3.0,5.0,0.0,0.0,0,0,featherweight,0,1,2,3,2011-09-17,"new orleans, louisiana, usa",900.0
ufc fight night: shields vs ellenberger,alan belcher vs. jason macdonald,1,228,alan belcher,jason macdonald,3.0,5.0,0.0,0.0,0,0,middleweight,1,0,0,6,2011-09-17,"new orleans, louisiana, usa",228.0
ufc fight night: shields vs ellenberger,cody mckenzie vs. vagner rocha,2,229,cody mckenzie,vagner rocha,3.0,5.0,0.0,0.0,0,0,lightweight,0,1,1,4,2011-09-17,"new orleans, louisiana, usa",529.0
ufc fight night: shields vs ellenberger,evan dunham vs. shamar bailey,3,300,evan dunham,shamar bailey,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,2,4,2011-09-17,"new orleans, louisiana, usa",900.0
ufc fight night: shields vs ellenberger,matthew riddle vs. lance benoist,3,300,matthew riddle,lance benoist,3.0,5.0,0.0,0.0,0,0,welterweight,0,1,2,5,2011-09-17,"new orleans, louisiana, usa",900.0
ufc fight night: shields vs ellenberger,ken stone vs. donny walker,1,160,ken stone,donny walker,3.0,5.0,0.0,0.0,0,0,bantamweight,1,0,1,2,2011-09-17,"new orleans, louisiana, usa",160.0
ufc fight night: shields vs ellenberger,clay harvison vs. seth baczynski,2,72,clay harvison,seth baczynski,3.0,5.0,0.0,0.0,0,0,welterweight,0,1,1,5,2011-09-17,"new orleans, louisiana, usa",372.0
ufc fight night: shields vs ellenberger,tj waldburger vs. mike stumpf,1,232,tj waldburger,mike stumpf,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,1,5,2011-09-17,"new orleans, louisiana, usa",232.0
ufc fight night: shields vs ellenberger,robert peralta vs. mike lullo,3,300,robert peralta,mike lullo,3.0,5.0,0.0,0.0,0,0,featherweight,1,0,2,3,2011-09-17,"new orleans, louisiana, usa",900.0
ufc fight night: shields vs ellenberger,justin edwards vs. jorge lopez,3,300,justin edwards,jorge lopez,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,2,5,2011-09-17,"new orleans, louisiana, usa",900.0
ufc 134: silva vs okami,anderson silva vs. yushin okami,2,124,anderson silva,yushin okami,5.0,5.0,0.0,0.0,0,1,middleweight,1,0,0,6,2011-08-27,"rio de janeiro, brazil",424.0
ufc 134: silva vs okami,mauricio rua vs. forrest griffin,1,113,mauricio rua,forrest griffin,3.0,5.0,0.0,0.0,0,0,light heavyweight,1,0,0,7,2011-08-27,"rio de janeiro, brazil",113.0
ufc 134: silva vs okami,ross pearson vs. edson barboza,3,300,ross pearson,edson barboza,3.0,5.0,0.0,0.0,0,0,lightweight,0,1,2,4,2011-08-27,"rio de janeiro, brazil",900.0
ufc 134: silva vs okami,antonio rodrigo nogueira vs. brendan schaub,1,189,antonio rodrigo nogueira,brendan schaub,3.0,5.0,0.0,0.0,0,0,heavyweight,1,0,0,8,2011-08-27,"rio de janeiro, brazil",189.0
ufc 134: silva vs okami,luiz cane vs. stanislav nedkov,1,253,luiz cane,stanislav nedkov,3.0,5.0,0.0,0.0,0,0,light heavyweight,0,1,0,7,2011-08-27,"rio de janeiro, brazil",253.0
ufc 134: silva vs okami,thiago tavares vs. spencer fisher,2,171,thiago tavares,spencer fisher,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,0,4,2011-08-27,"rio de janeiro, brazil",471.0
ufc 134: silva vs okami,rousimar palhares vs. dan miller,3,300,rousimar palhares,dan miller,3.0,5.0,0.0,0.0,0,0,middleweight,1,0,2,6,2011-08-27,"rio de janeiro, brazil",900.0
ufc 134: silva vs okami,paulo thiago vs. david mitchell,3,300,paulo thiago,david mitchell,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,2,5,2011-08-27,"rio de janeiro, brazil",900.0
ufc 134: silva vs okami,raphael assuncao vs. johnny eduardo,3,300,raphael assuncao,johnny eduardo,3.0,5.0,0.0,0.0,0,0,bantamweight,1,0,2,2,2011-08-27,"rio de janeiro, brazil",900.0
